id,created_at,text,Rating
1.11538E+18,4/8/2019 22:20,b'Always a privilege to help Arkansas families obtain the medals their beloved #veterans earned in service to our nat\xe2\x80\xa6 https://t.co/1GH4xntVep',2
1.11536E+18,4/8/2019 21:06,b'I enjoy getting to talk w/ Arkansas classrooms via Skype bc the conversations benefit me as much as the students. I\xe2\x80\xa6 https://t.co/Coj2ks9Yd3',2
1.11533E+18,4/8/2019 19:23,"b""Let's celebrate all that libraries mean and the possibilities they offer this #NationalLibraryWeek. They are the fr\xe2\x80\xa6 https://t.co/JPWoGrHdVe""",2
1.11532E+18,4/8/2019 18:21,"b""Grateful for this award and the work @AOAConnect does on behalf of everyone in the field of optometry. It's an hono\xe2\x80\xa6 https://t.co/AIrq9EvlMp""",2
1.1153E+18,4/8/2019 17:00,"b""Last week, @SenateGOP adopted rules changes to improve the Senate's ability to fulfill one its constitutional oblig\xe2\x80\xa6 https://t.co/9WGwOl1oog""",2
1.11429E+18,4/5/2019 21:56,b'Congratulations to Christina and Haley whose hard work paid off in a big way. Their video was named a winner in the\xe2\x80\xa6 https://t.co/B080u5fVEl',2
1.11645E+18,4/11/2019 21:18,"b'Surveillance approved by a FISA court, based at least in part on dubious political opposition research materials, t\xe2\x80\xa6 https://t.co/U7QpqOlTHi'",0
1.11643E+18,4/11/2019 19:49,b'RT @RepKevinBrady: More encouraging news. This is rare moment in time to fundamentally reshape the U.S/China trading relationship into one\xe2\x80\xa6',2
1.11636E+18,4/11/2019 15:37,b'US praises German 5G standards as Huawei battle simmers - The Washington Post https://t.co/zuNuIjb865',2
1.11629E+18,4/11/2019 10:29,b'Barr Asserts Intelligence Agencies Spied on the Trump Campaign https://t.co/HH1BG5o5b1',0
1.11629E+18,4/11/2019 10:28,b'The U.S. Immigration System May Have Reached a Breaking Point https://t.co/dXMEjof1PE',0
1.11629E+18,4/11/2019 10:22,b'Democrats brace for massive primary clash in Texas https://t.co/HgeYh3MDFO',1
1.11628E+18,4/11/2019 10:18,"b'Julian Assange, WikiLeaks Founder, Is Arrested in London https://t.co/p0hl74Jm6t'",1
1.11628E+18,4/11/2019 10:11,b'Wait times at U.S.-Mexico border soar as officers are reassigned to deal with migrants https://t.co/PxVEuDHs8P',0
1.11613E+18,4/11/2019 0:03,b'Greg Craig is a legal heavyweight who served in senior legal roles for two Democratic presidents. https://t.co/oQu1BSoIK4',1
1.1161E+18,4/10/2019 22:17,b'President @realDonaldTrump issued two executive orders in Texas today. I applaud his efforts to continue cutting bu\xe2\x80\xa6 https://t.co/Lyu4tvh2gZ',2
1.11599E+18,4/10/2019 14:44,b'RT @WWFHTX: Another big thank you to @JohnCornyn for bringing more attention to #PBM\xe2\x80\x99s practices that are driving up drug costs. We look fo\xe2\x80\xa6',2
1.11599E+18,4/10/2019 14:43,"b""RT @emmaplatoff: Two Texas nominees at Senate Judiciary today:\n\n-Texas Supreme Court's @judgejeffbrown, (who clerked on #SCOTX when @JohnCo\xe2\x80\xa6""",1
1.11593E+18,4/10/2019 10:45,"b'Final Doolittle Raider, Dick Cole, Dies at 103 https://t.co/Df8HSueMIw via @AirForceMag'",1
1.11593E+18,4/10/2019 10:42,"b""Poll: 58 percent of voters approve of President Trump's handling of the economy https://t.co/isRNI09mee via @nbcnews""",1
1.11593E+18,4/10/2019 10:40,b'Attorney General William Barr has formed a team that will review FBI decisions taken during the probe of the Trump\xe2\x80\xa6 https://t.co/wSJHUM7SCu',1
1.11593E+18,4/10/2019 10:36,b'DOJ Taps Conservative Think Tank to Help Implement FIRST STEP Act via @freebeacon https://t.co/ZBlVnFZ1yk',1
1.11593E+18,4/10/2019 10:36,b'Senior Obama Cyber Official Lobbying for China via @freebeacon https://t.co/3os9nYZOv5',1
1.11574E+18,4/9/2019 22:21,b'RT @KWKTFOX44: .@JohnCornyn recently recognized Paul E. Funk for his services to @forthood https://t.co/bc0z9PlCM5 #fox44tx https://t.co/Wp\xe2\x80\xa6',2
1.11573E+18,4/9/2019 21:18,b'Texas lost a true hero today at the age of 103 in San Antonio. Retired Lt. Col. Dick Cole was a part of the Doolitt\xe2\x80\xa6 https://t.co/BQ5tMmvQHb',2
1.11572E+18,4/9/2019 21:09,b'No. 1 for a third year in a row. Not too shabby. https://t.co/mvTRrjAqpg',2
1.11647E+18,4/11/2019 22:30,"b""The Obama WOTUS rule was absolutely horrible and would hurt Iowa's farmers. Thankfully, @realDonaldTrump is doing e\xe2\x80\xa6 https://t.co/yokBrgSba1""",0
1.11643E+18,4/11/2019 19:45,"b'Absolutely heartbreaking.\n\nThe Vermont State Senate has passed legislation that would ""legalize abortions up to bir\xe2\x80\xa6 https://t.co/SUQMtytffj'",0
1.11638E+18,4/11/2019 16:28,b'I am thrilled to see support in the Iowa Senate for over-the-counter birth control. @KimReynoldsIA has been a stron\xe2\x80\xa6 https://t.co/hLNHaUuD0P',2
1.11609E+18,4/10/2019 21:25,"b'After suffering from catastrophic flooding, the Midwest desperately needed assistance, but Senate Democrats chose p\xe2\x80\xa6 https://t.co/C60pfilvz6'",1
1.11602E+18,4/10/2019 16:30,"b'Over-the-counter birth control is a great step to expanding healthcare choices for women everywhere, and I look for\xe2\x80\xa6 https://t.co/Uvc6sy5iMt'",2
1.11574E+18,4/9/2019 21:56,"b""I'm inspired to see the pro-life community standing up to heartbreaking policies. If we stand together, we can figh\xe2\x80\xa6 https://t.co/fa5MEeiaMR""",2
1.11568E+18,4/9/2019 18:15,"b'On National Former Prisoner of War Recognition Day, we honor the brave men and women who survived terrible circumst\xe2\x80\xa6 https://t.co/2ayEpB0R0K'",2
1.11496E+18,4/7/2019 18:30,"b""I am grateful that @realDonaldTrump has taken the necessary steps to fix  Obama's burdensome WOTUS rule and I will\xe2\x80\xa6 https://t.co/GeIlb3lZol""",1
1.11465E+18,4/6/2019 22:22,b'.@realDonaldTrump is right. By choosing to prevent care for babies who survived an abortion attempt and refusing to\xe2\x80\xa6 https://t.co/NdL71KDkOV',2
1.11461E+18,4/6/2019 19:30,"b'Did you know that every basketball hoop in the March Madness tournaments were made in Jefferson, Iowa? American Ath\xe2\x80\xa6 https://t.co/WTbCRmdj2A'",1
1.11456E+18,4/6/2019 16:20,b'I have spent my life working to protect American lives and keep the country I know and love safe. First overseas in\xe2\x80\xa6 https://t.co/1NIzosC3AO',1
1.11432E+18,4/6/2019 0:15,b'Thank you Major General Tim Orr for your 41 years of service to our state and nation. You served Iowa and all of th\xe2\x80\xa6 https://t.co/HEkxJud2LI',2
1.11428E+18,4/5/2019 21:40,"b'As a Senator and proud mom, I will never stop fighting to protect the lives of the unborn and stand up for our most\xe2\x80\xa6 https://t.co/61WWJUmPoN'",1
1.11424E+18,4/5/2019 19:00,"b'The Obama WOTUS rule did nothing but hurt our ag industry. However, under @realDonaldTrump, Iowa farmers are once a\xe2\x80\xa6 https://t.co/4tt7EBnh5X'",0
1.11422E+18,4/5/2019 17:21,"b'196,000 jobs were added to our economy in March according to the new #JobsReport\xe2\x80\x94 proving once again that conservat\xe2\x80\xa6 https://t.co/IZRCBKJhOu'",2
1.11421E+18,4/5/2019 16:54,"b""Growing up on a hog farm, I always knew how to make 'em squeal. I am determined to make Washington, D.C. squeal by\xe2\x80\xa6 https://t.co/AAvGKPBLhn""",1
1.11418E+18,4/5/2019 15:00,b'I went on the @JeffAngeloRadio show this week to call out the Senate Democrats who chose political stunts over our\xe2\x80\xa6 https://t.co/YQXDrZbWkg',1
1.11392E+18,4/4/2019 21:30,"b'Government officials predict that 100,000 illegal immigrants will have attempted to cross our southern border in Ma\xe2\x80\xa6 https://t.co/TkXu47cTpS'",1
1.11381E+18,4/4/2019 14:15,b'28.\n\n28 times Congressional Democrats have refused to provide protections for innocent babies who survived an abort\xe2\x80\xa6 https://t.co/BClzKpizVy',0
1.11357E+18,4/3/2019 22:37,"b'When you cross state lines, your constitutional rights should always remain, which is why I am leading the charge t\xe2\x80\xa6 https://t.co/CiDxUZWaIO'",2
1.1165E+18,4/12/2019 0:17,"b'It was Selina who gave me my Tlingit name, Aan Shaaw\xc3\xa1tk\xe2\x80\x99i (meaning \xe2\x80\x98Lady of the Land\xe2\x80\x99), which I will always hold ne\xe2\x80\xa6 https://t.co/Eu6qTsWRGf'",2
1.1165E+18,4/12/2019 0:16,"b'Alaska lost a true legend, Selina Everson, two days ago. She will be remembered as a fierce advocate for language a\xe2\x80\xa6 https://t.co/ACuhzUwwTN'",2
1.11649E+18,4/12/2019 0:01,"b'With the @cherryblossfest wrapping up this week, #ThrowBackThursday to a \xe2\x80\x9cfew\xe2\x80\x9d years ago when I was chosen as a Che\xe2\x80\xa6 https://t.co/FBsTLalMnW'",2
1.11643E+18,4/11/2019 19:49,"b'Simply put, David Bernhardt is highly competent and well qualified for this position. In a speech on the Senate Flo\xe2\x80\xa6 https://t.co/hKyAN3TjPF'",2
1.11643E+18,4/11/2019 19:49,"b'David Bernhardt has proven to be a strong partner not only for Alaska, but states all across the country. I\xe2\x80\x99m pleas\xe2\x80\xa6 https://t.co/BcKy6PZKXC'",2
1.11643E+18,4/11/2019 19:49,b'Today I voted to confirm David Bernhardt @DOIDepSec to be Secretary of the @Interior. He has what it takes to lead\xe2\x80\xa6 https://t.co/fwmNNcL3TE',2
1.11639E+18,4/11/2019 17:01,b'RT @EnergyGOP: Happening Now: Sen. @LisaMurkowski is speaking on the @SenateFloor in support of the nomination of David Bernhardt to be Sec\xe2\x80\xa6',1
1.11637E+18,4/11/2019 15:42,b'RT @EnergyGOP: Sen. @LisaMurkowski: We need to be all in on #AllOfTheAbove\xe2\x80\xa6\nPolicies that say we want to have #renewables except we don\xe2\x80\x99t w\xe2\x80\xa6',1
1.11637E+18,4/11/2019 15:41,"b'RT @EnergyGOP: Sen. @LisaMurkowski: The transition to cleaner resources will take time. There is no overnight, magic-wand solution.\nWatch L\xe2\x80\xa6'",1
1.11634E+18,4/11/2019 14:05,b'RT @EnergyGOP: #EnergyIsGood\nWatch Live \xe2\x86\x92 https://t.co/RI433fsI5P\nMore Information \xe2\x86\x92 https://t.co/7XHZpQdQrg\n@ManhattanInst @CSIS @Stanford\xe2\x80\xa6',2
1.11614E+18,4/11/2019 0:25,"b'These orders will help us to accomplish those goals so that we can create jobs, especially for skilled labor, stren\xe2\x80\xa6 https://t.co/95kMEIyDj6'",2
1.11614E+18,4/11/2019 0:25,"b'We need fewer delays, greater predictability in our permitting process, and better coordination among government st\xe2\x80\xa6 https://t.co/ZH6C8RmEzY'",0
1.11614E+18,4/11/2019 0:25,b'Today President Trump signed 2 executive orders prioritizing energy infrastructure &amp; streamlining the permitting pr\xe2\x80\xa6 https://t.co/z7tdhL3mYT',1
1.11613E+18,4/11/2019 0:16,"b'Today was a fast paced day running between votes, hearings and meetings. I gave up nice dress shoes with heels a lo\xe2\x80\xa6 https://t.co/N3XwTMpmuQ'",1
1.11611E+18,4/10/2019 23:01,"b'As co-chair of the National Cherry Blossom Congressional Reception, it was an honor to attend the event in support\xe2\x80\xa6 https://t.co/YQhMlFiMjg'",2
1.11611E+18,4/10/2019 23:01,b'The Cherry Blossom Princess program promotes leadership &amp; professional development for our future leaders. As a for\xe2\x80\xa6 https://t.co/sdd1CXzpal',2
1.11606E+18,4/10/2019 19:11,"b'During a hearing to examine the FY2020 budget request for @TheJusticeDept, I called on Attorney General William Bar\xe2\x80\xa6 https://t.co/aDQ3348wWt'",1
1.11601E+18,4/10/2019 16:13,b'I\xe2\x80\x99m working hard to move forward two pieces of legislation I\xe2\x80\x99ve introduced that will continue to help address these\xe2\x80\xa6 https://t.co/mnqsBxKG7K',1
1.11601E+18,4/10/2019 16:13,b'It\xe2\x80\x99s long past time the topic of Missing and Murdered Indigenous Women received this type of national attention. We\xe2\x80\xa6 https://t.co/9aK8qiVFIJ',1
1.11578E+18,4/10/2019 1:10,"b'However, the @ForestService will never effectively carry out its multiple-use mission if the workplace environment\xe2\x80\xa6 https://t.co/qiN37CxH62'",0
1.11646E+18,4/11/2019 21:38,"b'3/3: #Maduro &amp; his cronies aren\xe2\x80\x99t politicians motivated by the national interests of a country, they are gangsters\xe2\x80\xa6 https://t.co/SRV7BhFm7t'",0
1.11646E+18,4/11/2019 21:38,b'2/3:The crisis in #Venezuela isn\xe2\x80\x99t an attempt to bring about \xe2\x80\x9cregime change\xe2\x80\x9d or interfere in the internal affairs o\xe2\x80\xa6 https://t.co/mgFhUwn0Jd',1
1.11646E+18,4/11/2019 21:38,b'1/3: The #MaduroRegime should not be treated as the legitimate government of a sovereign state. \n\nIt is a transnati\xe2\x80\xa6 https://t.co/fds5e47LZk',0
1.11638E+18,4/11/2019 16:46,b'Ideal outcome in #Venezuela is peaceful restoration of democracy &amp; constitutional order\n\nBut the U.S. can\xe2\x80\x99t ignore\xe2\x80\xa6 https://t.co/mHpqwjYZ7u',1
1.11638E+18,4/11/2019 16:34,b'Congress must stop playing politics with disaster funding. This obstructionism is hurting real people in #Florida &amp;\xe2\x80\xa6 https://t.co/OAOqgXYLFC',0
1.11629E+18,4/11/2019 10:35,"b'The horse is equipped for the day of battle,but victory is the LORD\xe2\x80\x99s.\n\nProverbs 21:31'",1
1.11616E+18,4/11/2019 1:59,b'Earlier today @SecPompeo told me \xe2\x80\x9cthe Maduro regime presents a threat to the United States of America.\xe2\x80\x9d \n\nSee full\xe2\x80\xa6 https://t.co/hwK2jsctMK',1
1.11612E+18,4/10/2019 23:21,b'RT @VP: Today I addressed the @UN Security Council on the crisis in Venezuela. The Maduro regime has used violence &amp; intimidation against a\xe2\x80\xa6',1
1.11612E+18,4/10/2019 23:07,b'Legally @Interior can\xe2\x80\x99t rule out #Florida offshore oil drilling until it has taken public comment on the matter.\n\nB\xe2\x80\xa6 https://t.co/XAtFUhMK1u',1
1.11599E+18,4/10/2019 14:57,b'At 11:05 AM Eastern Time I will have questions for @SecPompeo at our Senate Foreign Relations Hearing.\n\nWatch Live: https://t.co/2b6QPzsVHo',1
1.11597E+18,4/10/2019 13:43,b'Every day should be #GatorDay \n\n#Sayfie https://t.co/kg01qrqOCW',2
1.11595E+18,4/10/2019 12:11,b'Our #PaidFamilyLeave bill was analyzed by the Social Security Administration &amp; they confirmed our proposal would no\xe2\x80\xa6 https://t.co/Mfj6tIvDPx',1
1.11595E+18,4/10/2019 12:04,"b'Give thanks to the Lord, who is good, whose mercy endures forever.\n\nDaniel 3:89'",2
1.1158E+18,4/10/2019 2:08,"b""RT @darrenrovell: Ahead of @DwyaneWade's final regular season game, Budweiser delivers the most non-traditional tribute video. It's a must\xe2\x80\xa6""",1
1.11579E+18,4/10/2019 1:46,"b'RT @MiamiHEAT: Act 3.\n \n@DwyaneWade - We will always be proud to rep your name across our backs. This is, and forever will be, #WadeCounty.\xe2\x80\xa6'",2
1.11575E+18,4/9/2019 22:46,b'We need to modernize legal immigration system &amp; craft a reasonable &amp; responsible solution regarding those who have\xe2\x80\xa6 https://t.co/n0EqvZG5oR',1
1.11575E+18,4/9/2019 22:39,b'Disaster relief at impasse with 2 week Easter recess ahead\n\nMeanwhile #Florida Panhandle hurting &amp; food assistance\xe2\x80\xa6 https://t.co/vfNXGRAKb0',0
1.11573E+18,4/9/2019 21:52,b'The biggest threat to public safety in #Venezuela today comes from the armed criminal \xe2\x80\x98colectivo\xe2\x80\x99 gangs that\xe2\x80\xa6 https://t.co/stSJuLxPee',0
1.11573E+18,4/9/2019 21:45,b'Today @OAS_official voted to officially recognize &amp; seat the Ambassador sent by Interim President @jguaido &amp; the de\xe2\x80\xa6 https://t.co/XhqpccR1r1',2
1.11573E+18,4/9/2019 21:40,b'#Huawei continues hiring American lobbying firms to do their bidding. \n\nAnyone lobbying for Huawei isn\xe2\x80\x99t representi\xe2\x80\xa6 https://t.co/g1wP9G44hP',0
1.11645E+18,4/11/2019 21:13,b'Not another summary. Not a big book of redactions. We need to see the full Mueller report. https://t.co/pDkSGRhtKx',1
1.11635E+18,4/11/2019 14:47,"b""Whatever Julian Assange's intentions were for WikiLeaks, what he\xe2\x80\x99s become is a direct participant in Russian effort\xe2\x80\xa6 https://t.co/i6zN7PNal5""",0
1.11605E+18,4/10/2019 18:45,"b'The President\xe2\x80\x99s healthcare plan is to strip coverage from millions of Americans, wipe out Medicaid expansion, and e\xe2\x80\xa6 https://t.co/4aO55roYDi'",0
1.11603E+18,4/10/2019 17:30,b'Mr. Barr knows how counter-intel investigations work. He knows there was ample evidence of Russian attempts to infi\xe2\x80\xa6 https://t.co/MNj5Ucjzu4',0
1.11601E+18,4/10/2019 16:13,b'Great meeting up with @Virginia_Tech President @VTSandsman to talk about the great work going on in Blacksburg and\xe2\x80\xa6 https://t.co/b4G5WO6wOs',2
1.11599E+18,4/10/2019 14:52,"b""RT @RepRiggleman: .@MarkWarner, @RepSpanberger, and I have reached a bipartisan consensus about how proud we are of @UVAMensHoops's #Nation\xe2\x80\xa6""",1
1.11597E+18,4/10/2019 13:44,"b'RT @selinawangtv: ""Dark Patterns"" are tricky/coercive web designs that get users to take a certain action. They\'re core to how Facebook, Tw\xe2\x80\xa6'",0
1.11574E+18,4/9/2019 22:35,"b'RT @tristanharris: Great to see Sen. @MarkWarner go after ""Dark Patterns"" across tech platforms in the new DETOUR Act. It\'s amazing to see\xe2\x80\xa6'",2
1.11574E+18,4/9/2019 22:09,b'More and more consumers are being targeted with manipulative online practices that try to trick them into handing o\xe2\x80\xa6 https://t.co/NucohMLqcX',0
1.11572E+18,4/9/2019 21:13,"b'Transparency means releasing the entire Mueller report to Congress and releasing to the public as much as possible,\xe2\x80\xa6 https://t.co/eEAqtyvaDq'",1
1.11571E+18,4/9/2019 20:06,"b'Apologies in advance to @Virginia_Tech President @VTSandsman, who\xe2\x80\x99s visiting the office later today. https://t.co/MEgq57jrnc'",1
1.11571E+18,4/9/2019 20:05,b'The @UVA grads in my D.C. office have taken over. #Wahoowa https://t.co/u6CCfhQ03m',1
1.11566E+18,4/9/2019 17:15,b'RT @SenatorFischer: Today Senator @MarkWarner and I introduced the bipartisan Deceptive Experiences To Online Users Reduction or DETOUR Act\xe2\x80\xa6',1
1.11566E+18,4/9/2019 17:00,b'The goal of the DETOUR Act is simple: instill a little transparency in what remains a very opaque market and make s\xe2\x80\xa6 https://t.co/QfJdAmKxUM',2
1.11566E+18,4/9/2019 17:00,b'It would also require informed consent for behavioral experimentation on users and prohibit user design intended to\xe2\x80\xa6 https://t.co/rLnKTukM4w',1
1.11566E+18,4/9/2019 17:00,b'The Deceptive Experiences to Online Users Reduction (DETOUR) Act aims to curb dark patterns by prohibiting the larg\xe2\x80\xa6 https://t.co/1HyV94PQzH',0
1.11566E+18,4/9/2019 17:00,"b'I think folks have a right to know if social media companies are using them as guinea pigs, and especially if you\xe2\x80\x99r\xe2\x80\xa6 https://t.co/MxmxNl0sGi'",0
1.11566E+18,4/9/2019 17:00,"b'For example, it was reported in 2014 that Facebook conducted an experiment involving nearly 700,000 users to study\xe2\x80\xa6 https://t.co/514xhmSJ9i'",0
1.11566E+18,4/9/2019 17:00,"b'These design tactics, drawn from extensive behavioral psychology research, are frequently used by social media plat\xe2\x80\xa6 https://t.co/xTxmHRXIKZ'",0
1.11566E+18,4/9/2019 17:00,"b'Case in point: privacy settings that push users to \xe2\x80\x98agree\xe2\x80\x99 as the default option, while users looking for more priv\xe2\x80\xa6 https://t.co/s1hIgk36pO'",0
1.11645E+18,4/11/2019 21:19,b'It\xe2\x80\x99s clear that the #GOPTaxScam puts the interests of large corporations above those of working families. Shameful.\nhttps://t.co/EwIurp4la5',0
1.11644E+18,4/11/2019 20:31,b'Two years later &amp; Ella still loves hanging out in my office. #NationalPetDay https://t.co/q4zUfNzsuv',2
1.1164E+18,4/11/2019 17:58,b'Water is already a scarce resource \xe2\x80\x94 especially in New Mexico. The Trump administration\xe2\x80\x99s proposal to roll back Cle\xe2\x80\xa6 https://t.co/Zl2MXrW4bn',0
1.11638E+18,4/11/2019 16:36,b'I stand with the Navajo Nation and New Mexico Pueblos. We must protect Chaco Canyon. \nhttps://t.co/7v4CtgkqGA',2
1.11611E+18,4/10/2019 22:58,"b'The fight for a free and open internet is not over. Today, the House voted to restore #NetNeutrality, but now it\xe2\x80\x99s\xe2\x80\xa6 https://t.co/lwaHSHqZV2'",2
1.1161E+18,4/10/2019 22:18,b'If you think the weather has gotten weird it\xe2\x80\x99s because it has.  #ActOnClimate https://t.co/bLIn2Whqtl',1
1.11609E+18,4/10/2019 21:16,"b""Shaming students for not being able to afford lunch is unacceptable. I'm proud that New Mexico was the first state\xe2\x80\xa6 https://t.co/ufQCe3gbBE""",0
1.11605E+18,4/10/2019 18:58,b'RT @NMVoices: THREAD: The Working Families Tax Relief Act would begin to fix our tax laws to help working people with low-wage jobs keep th\xe2\x80\xa6',1
1.11605E+18,4/10/2019 18:45,b'The #GOPTaxScam failed to deliver relief to those who truly need it. Too many families are still struggling to meet\xe2\x80\xa6 https://t.co/we0WKT0jst',1
1.11604E+18,4/10/2019 17:53,b'Chaco Canyon is a sacred site that deserves to be permanently protected.  #ProtectChaco\nhttps://t.co/b9AFq7V8QN',2
1.11573E+18,4/9/2019 21:48,"b'Last month, we permanently authorized the #LWCF. Now it\xe2\x80\x99s time to permanently fund it. #FundLWCF #SaveLWCF https://t.co/hQu7f9dN32'",2
1.11571E+18,4/9/2019 20:20,"b'Health care decisions should be left to women and their doctors, period. I won\xe2\x80\x99t stand for the Senate GOP\xe2\x80\x99s harmful\xe2\x80\xa6 https://t.co/cjzhqGDWwj'",1
1.11569E+18,4/9/2019 18:48,"b'Last week, the House overwhelming passed the Violence Against Women Act. Now, it\xe2\x80\x99s time for @senatemajldr to stand\xe2\x80\xa6 https://t.co/Wj8WeJBTRo'",2
1.11568E+18,4/9/2019 18:18,b'Chaco Canyon is a sacred site to the Navajo Nation &amp; New Mexico\xe2\x80\x99s Pueblos. I\xe2\x80\x99m proud to introduce legislation that\xe2\x80\xa6 https://t.co/7rB7uiuFn5',1
1.11564E+18,4/9/2019 15:18,"b'Wind, solar and energy storage projects are outcompeting fossil fuels. Don\xe2\x80\x99t let the false stories being peddled by\xe2\x80\xa6 https://t.co/ZlBIdCPnNv'",0
1.11561E+18,4/9/2019 13:41,b'The chaos that President Trump is creating throughout our border communities is no accident.  It is intentional and\xe2\x80\xa6 https://t.co/pHUmy41Mho',0
1.11538E+18,4/8/2019 22:40,"b""I've repeatedly called for @SecNielsen to resign and we must continue to hold President Trump and his administratio\xe2\x80\xa6 https://t.co/yk7C4AkBsz""",0
1.11538E+18,4/8/2019 22:40,"b'Not only are these policies misguided and ineffective at addressing the needs along our southern border, they have\xe2\x80\xa6 https://t.co/zqvQo64aiz'",0
1.11538E+18,4/8/2019 22:40,b'Secretary Nielsen and President Trump implemented cruel and inhumane immigration policies \xe2\x80\x93 including separating fa\xe2\x80\xa6 https://t.co/JvmUWZ6uXK',0
1.1142E+18,4/5/2019 16:06,"b'Wind power is cheap &amp; reliable \xe2\x80\x93 and no, it does not cause cancer. Pres. Trump needs to stop spreading absurd ficti\xe2\x80\xa6 https://t.co/G6cNeaHXGh'",0
1.11636E+18,4/11/2019 14:59,"b'When Attorney General Barr opens his mouth, Donald Trump\xe2\x80\x99s words come popping out. Donald Trump may think that this\xe2\x80\xa6 https://t.co/NsoPy6lFv3'",0
1.11635E+18,4/11/2019 14:38,b'RT @EnergyDems: ENR\xe2\x80\x99s 2nd #ClimateChange hearing is underway. The topic \xe2\x80\x93 examining opportunities for #energy innovation &amp; other potential\xe2\x80\xa6',1
1.11612E+18,4/10/2019 23:06,"b'Once again, these are not normal times. Senate Republicans are forcing through the nomination of David Bernhardt to\xe2\x80\xa6 https://t.co/PWzWBc0ZDa'",0
1.11605E+18,4/10/2019 19:04,"b'Health care is a right, not a privilege reserved only for those who can afford it. We must move toward universal co\xe2\x80\xa6 https://t.co/iTtbXGoTrf'",0
1.1157E+18,4/9/2019 19:20,"b'Instead of attacking a woman\xe2\x80\x99s right to abortion, Republicans who say they want to protect women and children shoul\xe2\x80\xa6 https://t.co/6zaCAQ7sAH'",0
1.11538E+18,4/8/2019 22:08,"b'Kirstjen Nielsen separated children from their parents and put families in cages, but apparently that wasn\xe2\x80\x99t harsh\xe2\x80\xa6 https://t.co/WmhWCBrvTh'",0
1.11501E+18,4/7/2019 22:11,"b'Sadly, we can expect @realDonaldTrump to nominate a permanent replacement who will also do his bidding as DHS Secre\xe2\x80\xa6 https://t.co/WMzI8UO1NB'",0
1.11501E+18,4/7/2019 22:11,"b""I have repeatedly called for Kirstjen Nielsen's resignation for her lies in service of @realDonaldTrump\xe2\x80\x99s abhorrent\xe2\x80\xa6 https://t.co/pneCZwDCAq""",0
1.11401E+18,4/5/2019 3:23,"b'If I were @realDonaldTrump and I thought I was totally exonerated, I would want everything to be laid out for the p\xe2\x80\xa6 https://t.co/QRwT7yBxCc'",0
1.11388E+18,4/4/2019 18:53,"b'Once again, the @Interior political staff disregarded career scientists and suppressed scientific data. I\xe2\x80\x99m calling\xe2\x80\xa6 https://t.co/PzAQ7JPF4M'",0
1.1138E+18,4/4/2019 14:05,"b'Enough churning, #ReleaseTheReport. All of it. Full stop.  https://t.co/wpHkufB1gx'",0
1.11325E+18,4/3/2019 1:03,"b'On National Service Recognition Day, I\xe2\x80\x99m grateful for the @AmeriCorps and @SeniorCorps volunteers who help address\xe2\x80\xa6 https://t.co/Ev01YRWseY'",2
1.11323E+18,4/3/2019 0:14,b'Tricia Newbold courageously came forward about this administration\xe2\x80\x99s dangerous waiving of national security concern\xe2\x80\xa6 https://t.co/S0P4jpIbxh',0
1.11323E+18,4/3/2019 0:14,"b'Getting a national security clearance is not a game. Donald Trump, by ignoring the strict national security vetting\xe2\x80\xa6 https://t.co/A5Qr29imKU'",0
1.1132E+18,4/2/2019 22:03,b'Corporations are using forced arbitration clauses to stack the deck against everyday Americans. We need to take act\xe2\x80\xa6 https://t.co/vBMsk9VEvl',1
1.11315E+18,4/2/2019 18:44,"b'Today is #EqualPayDay for some, but not all. We must keep moving forward to ensure that every employee regardless o\xe2\x80\xa6 https://t.co/YlAjq8mBLw'",1
1.11314E+18,4/2/2019 18:06,b'Republicans are trying to change the rules to help Trump and his enablers to pack the federal courts faster than ev\xe2\x80\xa6 https://t.co/fOte4RCJlq',0
1.1129E+18,4/2/2019 2:21,"b'This is an unconscionable, false choice. Whether they live in Ponce, Puna, Lincoln, or Saipan, they are all America\xe2\x80\xa6 https://t.co/rgTN5jXy9F'",0
1.1129E+18,4/2/2019 2:20,"b'Instead of passing an inclusive disaster supplemental, Donald Trump and Mitch McConnell are picking winners and los\xe2\x80\xa6 https://t.co/ei4dgc7cZu'",0
1.11181E+18,3/30/2019 1:54,"b'Members of Congress should be able to see the full, unredacted Mueller report so we can do our job. The American pe\xe2\x80\xa6 https://t.co/jQUsRFc02b'",1
1.11645E+18,4/11/2019 21:13,"b'David Bernhardt is well qualified to lead the Department of @Interior, and his list of career accomplishments is ex\xe2\x80\xa6 https://t.co/cRTSgQYbvm'",1
1.11644E+18,4/11/2019 20:31,"b""RT @westerncaucus: It's official! \xe2\x81\xa6@DOIDepSec\xe2\x81\xa9 David Bernhardt is the 53rd \xe2\x81\xa6@Interior\xe2\x81\xa9 Secretary! #Confirmed\n\nThe Senate confirmed him toda\xe2\x80\xa6""",1
1.11643E+18,4/11/2019 20:04,b'I am grateful for their service to our nation. Learn more: https://t.co/7Imgi0bF2E',2
1.11643E+18,4/11/2019 20:04,b'#ICYMI: A Pocatello #GoldStarMother is turning grief into action leading the plan for the first Gold Star Families\xe2\x80\xa6 https://t.co/4kRYqDes6X',1
1.11575E+18,4/9/2019 23:04,b'RT @idasrc: Thank you @MikeCrapo and Kellie McConnell for meeting with us about the BREATHE Act! #AARCLobby  #BreathingMatters  #idasrc htt\xe2\x80\xa6',2
